"","PurchaseOrder","PurchaseOrderCreationDate","VendorKey","PlantKey","MaterialKey","MaterialPlantKey","PurchaseOrderQuantity","PlannedGoodsReceiptDate","ActualGoodsReceiptDate","PlannedArrivalDateYard","ActualArrivalDateYard","PlannedVendorShipmentDate","ActualVendorShipmentDate"
"1745",4500001745,2024-02-05,1002,8,2,20008,77,2024-02-29,2024-02-28,2024-02-27,2024-02-27,2024-02-25,2024-02-25
"1746",4500001746,2023-03-08,1003,6,1,10006,75,2023-03-31,2023-03-30,2023-03-29,2023-03-29,2023-03-28,2023-03-28
"1747",4500001747,2022-06-08,1001,4,1,10004,85,2022-07-01,2022-07-01,2022-06-29,2022-06-29,2022-06-28,2022-06-28
"1748",4500001748,2022-12-14,1002,5,1,10005,82,2023-01-06,2023-01-12,2023-01-04,2023-01-10,2023-01-03,2023-01-09
"1749",4500001749,2023-12-21,1001,4,1,10004,83,2024-01-13,2024-01-11,2024-01-11,2024-01-11,2024-01-10,2024-01-10
"1750",4500001750,2022-05-17,1001,4,2,20004,66,2022-06-09,2022-06-07,2022-06-07,2022-06-07,2022-06-06,2022-06-06
"1751",4500001751,2022-06-08,1002,8,1,10008,65,2022-07-02,2022-06-30,2022-06-30,2022-06-30,2022-06-28,2022-06-28
"1752",4500001752,2023-07-04,1003,6,1,10006,71,2023-07-27,2023-07-25,2023-07-25,2023-07-25,2023-07-24,2023-07-24
"1753",4500001753,2023-11-20,1001,4,2,20004,85,2023-12-13,2023-12-11,2023-12-11,2023-12-11,2023-12-10,2023-12-10
"1754",4500001754,2022-08-31,1001,4,1,10004,81,2022-09-23,2022-09-21,2022-09-21,2022-09-21,2022-09-20,2022-09-20
"1755",4500001755,2022-03-17,1001,4,1,10004,81,2022-04-09,2022-04-08,2022-04-07,2022-04-07,2022-04-06,2022-04-06
"1756",4500001756,2023-05-03,1003,6,1,10006,71,2023-05-26,2023-05-24,2023-05-24,2023-05-24,2023-05-23,2023-05-23
"1757",4500001757,2023-10-10,1001,4,2,20004,84,2023-11-02,2023-10-30,2023-10-31,2023-10-31,2023-10-30,2023-10-30
"1758",4500001758,2023-03-17,1003,6,1,10006,73,2023-04-09,2023-04-18,2023-04-07,2023-04-16,2023-04-06,2023-04-15
"1759",4500001759,2024-11-17,1002,5,2,20005,84,2024-12-10,2024-12-06,2024-12-08,2024-12-08,2024-12-07,2024-12-07
"1760",4500001760,2022-12-15,1003,6,1,10006,72,2023-01-07,2023-01-05,2023-01-05,2023-01-05,2023-01-04,2023-01-04
"1761",4500001761,2022-02-11,1001,4,1,10004,85,2022-03-06,2022-03-06,2022-03-04,2022-03-04,2022-03-03,2022-03-03
"1762",4500001762,2023-08-27,1002,5,1,10005,79,2023-09-19,2023-09-14,2023-09-17,2023-09-17,2023-09-16,2023-09-16
"1763",4500001763,2022-08-21,1002,8,1,10008,76,2022-09-14,2022-09-14,2022-09-12,2022-09-12,2022-09-10,2022-09-10
"1764",4500001764,2024-02-06,1001,4,1,10004,70,2024-02-29,2024-02-26,2024-02-27,2024-02-27,2024-02-26,2024-02-26
"1765",4500001765,2022-08-09,1001,4,1,10004,80,2022-09-01,2022-08-30,2022-08-30,2022-08-30,2022-08-29,2022-08-29
"1766",4500001766,2023-02-12,1001,7,1,10007,73,2023-03-07,2023-03-02,2023-03-05,2023-03-05,2023-03-04,2023-03-04
"1767",4500001767,2022-12-03,1002,5,1,10005,83,2022-12-26,2022-12-21,2022-12-24,2022-12-24,2022-12-23,2022-12-23
"1768",4500001768,2023-09-08,1002,5,1,10005,80,2023-10-01,2023-09-27,2023-09-29,2023-09-29,2023-09-28,2023-09-28
"1769",4500001769,2023-04-23,1001,4,1,10004,84,2023-05-16,2023-05-12,2023-05-14,2023-05-14,2023-05-13,2023-05-13
"1770",4500001770,2022-07-18,1001,4,2,20004,76,2022-08-10,2022-08-10,2022-08-08,2022-08-08,2022-08-07,2022-08-07
"1771",4500001771,2022-12-19,1001,4,1,10004,78,2023-01-11,2023-01-10,2023-01-09,2023-01-09,2023-01-08,2023-01-08
"1772",4500001772,2023-02-22,1002,5,1,10005,66,2023-03-17,2023-03-30,2023-03-15,2023-03-28,2023-03-14,2023-03-27
"1773",4500001773,2022-07-26,1001,4,2,20004,82,2022-08-18,2022-08-17,2022-08-16,2022-08-16,2022-08-15,2022-08-15
"1774",4500001774,2024-07-16,1002,8,2,20008,78,2024-08-09,2024-08-08,2024-08-07,2024-08-07,2024-08-05,2024-08-05
"1775",4500001775,2024-08-01,1001,4,1,10004,78,2024-08-24,2024-08-26,2024-08-22,2024-08-24,2024-08-21,2024-08-23
"1776",4500001776,2023-02-10,1001,4,1,10004,87,2023-03-05,2023-03-03,2023-03-03,2023-03-03,2023-03-02,2023-03-02
"1777",4500001777,2024-09-18,1001,4,1,10004,87,2024-10-11,2024-10-09,2024-10-09,2024-10-09,2024-10-08,2024-10-08
"1778",4500001778,2022-11-19,1002,5,1,10005,83,2022-12-12,2022-12-08,2022-12-10,2022-12-10,2022-12-09,2022-12-09
"1779",4500001779,2022-09-27,1001,4,1,10004,86,2022-10-20,2022-10-17,2022-10-18,2022-10-18,2022-10-17,2022-10-17
"1780",4500001780,2023-11-17,1001,4,1,10004,82,2023-12-10,2023-12-06,2023-12-08,2023-12-08,2023-12-07,2023-12-07
"1781",4500001781,2022-03-08,1003,6,2,20006,79,2022-03-31,2022-03-31,2022-03-29,2022-03-29,2022-03-28,2022-03-28
"1782",4500001782,2024-09-28,1001,4,1,10004,80,2024-10-21,2024-10-24,2024-10-19,2024-10-22,2024-10-18,2024-10-21
"1783",4500001783,2023-03-30,1001,4,2,20004,86,2023-04-22,2023-04-19,2023-04-20,2023-04-20,2023-04-19,2023-04-19
"1784",4500001784,2022-07-10,1001,4,1,10004,81,2022-08-02,2022-08-01,2022-07-31,2022-07-31,2022-07-30,2022-07-30
"1785",4500001785,2022-07-24,1001,4,2,20004,81,2022-08-16,2022-08-12,2022-08-14,2022-08-14,2022-08-13,2022-08-13
"1786",4500001786,2024-03-11,1001,4,1,10004,68,2024-04-03,2024-04-17,2024-04-01,2024-04-15,2024-03-31,2024-04-14
"1787",4500001787,2022-03-03,1001,4,1,10004,74,2022-03-26,2022-03-23,2022-03-24,2022-03-24,2022-03-23,2022-03-23
"1788",4500001788,2023-11-16,1002,5,1,10005,80,2023-12-09,2023-12-09,2023-12-07,2023-12-07,2023-12-06,2023-12-06
"1789",4500001789,2022-08-15,1003,6,1,10006,77,2022-09-07,2022-09-02,2022-09-05,2022-09-05,2022-09-04,2022-09-04
"1790",4500001790,2023-10-10,1002,5,1,10005,78,2023-11-02,2023-10-31,2023-10-31,2023-10-31,2023-10-30,2023-10-30
"1791",4500001791,2023-10-03,1002,5,2,20005,62,2023-10-26,2023-10-23,2023-10-24,2023-10-24,2023-10-23,2023-10-23
"1792",4500001792,2023-03-21,1002,5,1,10005,83,2023-04-13,2023-04-12,2023-04-11,2023-04-11,2023-04-10,2023-04-10
"1793",4500001793,2024-07-05,1001,4,1,10004,82,2024-07-28,2024-07-24,2024-07-26,2024-07-26,2024-07-25,2024-07-25
"1794",4500001794,2022-05-20,1002,5,1,10005,89,2022-06-12,2022-06-10,2022-06-10,2022-06-10,2022-06-09,2022-06-09
"1795",4500001795,2023-02-27,1001,4,2,20004,71,2023-03-22,2023-03-21,2023-03-20,2023-03-20,2023-03-19,2023-03-19
"1796",4500001796,2023-01-21,1001,7,1,10007,78,2023-02-13,2023-02-10,2023-02-11,2023-02-11,2023-02-10,2023-02-10
"1797",4500001797,2022-10-10,1002,5,1,10005,77,2022-11-02,2022-11-02,2022-10-31,2022-10-31,2022-10-30,2022-10-30
"1798",4500001798,2024-06-19,1001,4,1,10004,82,2024-07-12,2024-07-11,2024-07-10,2024-07-10,2024-07-09,2024-07-09
"1799",4500001799,2022-05-01,1002,5,2,20005,82,2022-05-24,2022-05-20,2022-05-22,2022-05-22,2022-05-21,2022-05-21
"1800",4500001800,2021-12-17,1003,6,1,10006,91,2022-01-09,2022-01-07,2022-01-07,2022-01-07,2022-01-06,2022-01-06
"1801",4500001801,2022-02-28,1002,5,1,10005,69,2022-03-23,2022-03-23,2022-03-21,2022-03-21,2022-03-20,2022-03-20
"1802",4500001802,2022-03-10,1002,5,1,10005,79,2022-04-02,2022-04-01,2022-03-31,2022-03-31,2022-03-30,2022-03-30
"1803",4500001803,2023-11-15,1003,6,1,10006,64,2023-12-08,2023-12-06,2023-12-06,2023-12-06,2023-12-05,2023-12-05
"1804",4500001804,2023-01-20,1002,8,1,10008,77,2023-02-13,2023-02-13,2023-02-11,2023-02-11,2023-02-09,2023-02-09
"1805",4500001805,2023-08-04,1003,6,1,10006,79,2023-08-27,2023-08-25,2023-08-25,2023-08-25,2023-08-24,2023-08-24
"1806",4500001806,2024-02-15,1002,8,2,20008,76,2024-03-10,2024-03-08,2024-03-08,2024-03-08,2024-03-06,2024-03-06
"1807",4500001807,2024-04-14,1001,4,1,10004,68,2024-05-07,2024-05-03,2024-05-05,2024-05-05,2024-05-04,2024-05-04
"1808",4500001808,2023-08-23,1001,7,1,10007,81,2023-09-15,2023-09-12,2023-09-13,2023-09-13,2023-09-12,2023-09-12
"1809",4500001809,2024-04-03,1003,6,2,20006,76,2024-04-26,2024-04-25,2024-04-24,2024-04-24,2024-04-23,2024-04-23
"1810",4500001810,2022-12-11,1002,8,2,20008,83,2023-01-04,2023-01-03,2023-01-02,2023-01-02,2022-12-31,2022-12-31
"1811",4500001811,2024-05-27,1002,5,1,10005,75,2024-06-19,2024-06-18,2024-06-17,2024-06-17,2024-06-16,2024-06-16
"1812",4500001812,2024-07-06,1002,8,1,10008,71,2024-07-30,2024-07-30,2024-07-28,2024-07-28,2024-07-26,2024-07-26
"1813",4500001813,2024-04-08,1002,8,1,10008,77,2024-05-02,2024-05-01,2024-04-30,2024-04-30,2024-04-28,2024-04-28
"1814",4500001814,2022-11-24,1002,8,1,10008,78,2022-12-18,2022-12-16,2022-12-16,2022-12-16,2022-12-14,2022-12-14
"1815",4500001815,2022-10-08,1002,8,1,10008,70,2022-11-01,2022-10-27,2022-10-30,2022-10-30,2022-10-28,2022-10-28
"1816",4500001816,2023-03-16,1003,6,2,20006,80,2023-04-08,2023-04-13,2023-04-06,2023-04-11,2023-04-05,2023-04-10
"1817",4500001817,2023-07-01,1001,4,1,10004,81,2023-07-24,2023-07-20,2023-07-22,2023-07-22,2023-07-21,2023-07-21
"1818",4500001818,2021-12-31,1002,8,1,10008,69,2022-01-24,2022-01-19,2022-01-22,2022-01-22,2022-01-20,2022-01-20
"1819",4500001819,2024-09-30,1002,5,1,10005,79,2024-10-23,2024-10-28,2024-10-21,2024-10-26,2024-10-20,2024-10-20
"1820",4500001820,2023-12-11,1003,6,1,10006,76,2024-01-03,2024-01-04,2024-01-01,2024-01-01,2023-12-31,2023-12-31
"1821",4500001821,2023-11-14,1001,4,1,10004,84,2023-12-07,2023-12-05,2023-12-05,2023-12-05,2023-12-04,2023-12-04
"1822",4500001822,2022-05-20,1003,6,2,20006,80,2022-06-12,2022-06-09,2022-06-10,2022-06-10,2022-06-09,2022-06-09
"1823",4500001823,2022-10-23,1002,8,1,10008,91,2022-11-16,2022-11-14,2022-11-14,2022-11-14,2022-11-12,2022-11-12
"1824",4500001824,2024-08-21,1002,5,1,10005,69,2024-09-13,2024-09-11,2024-09-11,2024-09-11,2024-09-10,2024-09-10
"1825",4500001825,2023-03-18,1003,6,1,10006,78,2023-04-10,2023-04-07,2023-04-08,2023-04-08,2023-04-07,2023-04-07
"1826",4500001826,2024-06-04,1002,8,1,10008,86,2024-06-28,2024-07-09,2024-06-26,2024-06-26,2024-06-24,2024-06-24
"1827",4500001827,2024-07-10,1001,4,1,10004,85,2024-08-02,2024-07-30,2024-07-31,2024-07-31,2024-07-30,2024-07-30
"1828",4500001828,2022-05-22,1002,5,1,10005,71,2022-06-14,2022-06-14,2022-06-12,2022-06-12,2022-06-11,2022-06-11
"1829",4500001829,2024-03-10,1001,4,1,10004,87,2024-04-02,2024-03-28,2024-03-31,2024-03-31,2024-03-30,2024-03-30
"1830",4500001830,2023-03-18,1001,4,1,10004,75,2023-04-10,2023-04-06,2023-04-08,2023-04-08,2023-04-07,2023-04-07
"1831",4500001831,2022-11-30,1001,4,2,20004,77,2022-12-23,2022-12-22,2022-12-21,2022-12-21,2022-12-20,2022-12-20
"1832",4500001832,2024-03-13,1002,5,1,10005,69,2024-04-05,2024-04-03,2024-04-03,2024-04-03,2024-04-02,2024-04-02
"1833",4500001833,2022-01-14,1001,4,1,10004,82,2022-02-06,2022-02-02,2022-02-04,2022-02-04,2022-02-03,2022-02-03
"1834",4500001834,2022-12-03,1001,4,1,10004,82,2022-12-26,2022-12-22,2022-12-24,2022-12-24,2022-12-23,2022-12-23
"1835",4500001835,2024-06-05,1001,4,1,10004,71,2024-06-28,2024-06-26,2024-06-26,2024-06-26,2024-06-25,2024-06-25
"1836",4500001836,2023-05-22,1003,6,1,10006,80,2023-06-14,2023-06-09,2023-06-12,2023-06-12,2023-06-11,2023-06-11
"1837",4500001837,2022-07-19,1002,8,1,10008,85,2022-08-12,2022-08-12,2022-08-10,2022-08-10,2022-08-08,2022-08-08
"1838",4500001838,2024-08-30,1001,4,1,10004,75,2024-09-22,2024-09-23,2024-09-20,2024-09-21,2024-09-19,2024-09-20
"1839",4500001839,2023-08-11,1002,8,1,10008,77,2023-09-04,2023-09-01,2023-09-02,2023-09-02,2023-08-31,2023-08-31
"1840",4500001840,2024-09-24,1002,8,1,10008,74,2024-10-18,2024-10-17,2024-10-16,2024-10-16,2024-10-14,2024-10-14
"1841",4500001841,2023-10-04,1001,4,1,10004,84,2023-10-27,2023-11-03,2023-10-25,2023-11-01,2023-10-24,2023-10-24
"1842",4500001842,2022-01-20,1002,8,1,10008,77,2022-02-13,2022-02-09,2022-02-11,2022-02-11,2022-02-09,2022-02-09
"1843",4500001843,2022-07-25,1001,4,1,10004,79,2022-08-17,2022-08-12,2022-08-15,2022-08-15,2022-08-14,2022-08-14
"1844",4500001844,2022-02-16,1002,8,1,10008,72,2022-03-12,2022-03-11,2022-03-10,2022-03-10,2022-03-08,2022-03-08
"1845",4500001845,2022-09-17,1001,4,1,10004,72,2022-10-10,2022-10-07,2022-10-08,2022-10-08,2022-10-07,2022-10-07
"1846",4500001846,2023-04-26,1001,4,1,10004,80,2023-05-19,2023-05-25,2023-05-17,2023-05-23,2023-05-16,2023-05-22
"1847",4500001847,2024-07-30,1002,5,2,20005,71,2024-08-22,2024-08-20,2024-08-20,2024-08-20,2024-08-19,2024-08-19
"1848",4500001848,2023-09-02,1001,4,2,20004,83,2023-09-25,2023-10-03,2023-09-23,2023-10-01,2023-09-22,2023-09-30
"1849",4500001849,2023-10-10,1002,8,1,10008,72,2023-11-03,2023-11-02,2023-11-01,2023-11-01,2023-10-30,2023-10-30
"1850",4500001850,2023-04-08,1002,5,1,10005,74,2023-05-01,2023-04-28,2023-04-29,2023-04-29,2023-04-28,2023-04-28
"1851",4500001851,2023-01-19,1002,8,1,10008,77,2023-02-12,2023-02-22,2023-02-10,2023-02-10,2023-02-08,2023-02-08
"1852",4500001852,2023-11-18,1001,4,1,10004,80,2023-12-11,2023-12-07,2023-12-09,2023-12-09,2023-12-08,2023-12-08
"1853",4500001853,2024-02-20,1003,6,1,10006,52,2024-03-14,2024-03-27,2024-03-12,2024-03-25,2024-03-11,2024-03-24
"1854",4500001854,2022-05-25,1001,4,1,10004,65,2022-06-17,2022-06-27,2022-06-15,2022-06-25,2022-06-14,2022-06-14
"1855",4500001855,2022-08-30,1001,4,1,10004,75,2022-09-22,2022-09-21,2022-09-20,2022-09-20,2022-09-19,2022-09-19
"1856",4500001856,2023-05-03,1002,5,1,10005,77,2023-05-26,2023-05-23,2023-05-24,2023-05-24,2023-05-23,2023-05-23
"1857",4500001857,2024-12-07,1001,4,1,10004,82,2024-12-30,2024-12-30,2024-12-28,2024-12-28,2024-12-27,2024-12-27
"1858",4500001858,2024-07-11,1001,4,1,10004,88,2024-08-03,2024-08-02,2024-08-01,2024-08-01,2024-07-31,2024-07-31
"1859",4500001859,2022-04-16,1003,6,1,10006,76,2022-05-09,2022-05-04,2022-05-07,2022-05-07,2022-05-06,2022-05-06
"1860",4500001860,2023-03-10,1001,4,1,10004,74,2023-04-02,2023-03-29,2023-03-31,2023-03-31,2023-03-30,2023-03-30
"1861",4500001861,2023-12-23,1001,4,1,10004,78,2024-01-15,2024-01-12,2024-01-13,2024-01-13,2024-01-12,2024-01-12
"1862",4500001862,2022-08-30,1001,4,1,10004,76,2022-09-22,2022-09-29,2022-09-20,2022-09-27,2022-09-19,2022-09-26
"1863",4500001863,2023-12-01,1003,6,2,20006,76,2023-12-24,2023-12-24,2023-12-22,2023-12-22,2023-12-21,2023-12-21
"1864",4500001864,2023-06-10,1002,5,1,10005,82,2023-07-03,2023-07-03,2023-07-01,2023-07-01,2023-06-30,2023-06-30
"1865",4500001865,2024-07-19,1003,6,2,20006,81,2024-08-11,2024-08-09,2024-08-09,2024-08-09,2024-08-08,2024-08-08
"1866",4500001866,2024-03-07,1001,4,2,20004,84,2024-03-30,2024-03-28,2024-03-28,2024-03-28,2024-03-27,2024-03-27
"1867",4500001867,2024-03-12,1001,4,1,10004,80,2024-04-04,2024-04-02,2024-04-02,2024-04-02,2024-04-01,2024-04-01
"1868",4500001868,2024-02-16,1002,8,1,10008,76,2024-03-11,2024-03-06,2024-03-09,2024-03-09,2024-03-07,2024-03-07
"1869",4500001869,2024-05-12,1002,8,1,10008,85,2024-06-05,2024-06-03,2024-06-03,2024-06-03,2024-06-01,2024-06-01
"1870",4500001870,2023-11-03,1002,8,2,20008,87,2023-11-27,2023-11-27,2023-11-25,2023-11-25,2023-11-23,2023-11-23
"1871",4500001871,2022-05-03,1001,4,1,10004,67,2022-05-26,2022-05-25,2022-05-24,2022-05-24,2022-05-23,2022-05-23
"1872",4500001872,2022-04-29,1002,5,1,10005,79,2022-05-22,2022-05-18,2022-05-20,2022-05-20,2022-05-19,2022-05-19
"1873",4500001873,2022-07-06,1001,7,2,20007,65,2022-07-29,2022-07-26,2022-07-27,2022-07-27,2022-07-26,2022-07-26
"1874",4500001874,2023-02-09,1001,4,1,10004,71,2023-03-04,2023-03-03,2023-03-02,2023-03-02,2023-03-01,2023-03-01
"1875",4500001875,2023-04-17,1002,5,1,10005,76,2023-05-10,2023-05-17,2023-05-08,2023-05-15,2023-05-07,2023-05-14
"1876",4500001876,2023-10-29,1001,4,1,10004,90,2023-11-21,2023-11-17,2023-11-19,2023-11-19,2023-11-18,2023-11-18
"1877",4500001877,2023-03-25,1001,4,1,10004,73,2023-04-17,2023-04-13,2023-04-15,2023-04-15,2023-04-14,2023-04-14
"1878",4500001878,2022-04-26,1001,4,1,10004,78,2022-05-19,2022-05-16,2022-05-17,2022-05-17,2022-05-16,2022-05-16
"1879",4500001879,2024-03-20,1003,6,1,10006,78,2024-04-12,2024-04-09,2024-04-10,2024-04-10,2024-04-09,2024-04-09
"1880",4500001880,2023-07-28,1003,6,1,10006,77,2023-08-20,2023-08-23,2023-08-18,2023-08-21,2023-08-17,2023-08-17
"1881",4500001881,2023-04-22,1001,4,1,10004,78,2023-05-15,2023-05-15,2023-05-13,2023-05-13,2023-05-12,2023-05-12
"1882",4500001882,2022-09-16,1003,6,1,10006,81,2022-10-09,2022-10-05,2022-10-07,2022-10-07,2022-10-06,2022-10-06
"1883",4500001883,2024-01-10,1002,5,2,20005,81,2024-02-02,2024-01-30,2024-01-31,2024-01-31,2024-01-30,2024-01-30
"1884",4500001884,2021-12-25,1002,5,1,10005,84,2022-01-17,2022-01-14,2022-01-15,2022-01-15,2022-01-14,2022-01-14
"1885",4500001885,2023-10-19,1003,6,2,20006,72,2023-11-11,2023-11-10,2023-11-09,2023-11-09,2023-11-08,2023-11-08
"1886",4500001886,2024-03-31,1003,6,1,10006,76,2024-04-23,2024-05-02,2024-04-21,2024-04-30,2024-04-20,2024-04-29
"1887",4500001887,2023-11-09,1003,6,1,10006,68,2023-12-02,2023-11-30,2023-11-30,2023-11-30,2023-11-29,2023-11-29
"1888",4500001888,2024-05-01,1001,4,1,10004,84,2024-05-24,2024-05-24,2024-05-22,2024-05-22,2024-05-21,2024-05-21
"1889",4500001889,2022-06-19,1002,8,1,10008,74,2022-07-13,2022-07-08,2022-07-11,2022-07-11,2022-07-09,2022-07-09
"1890",4500001890,2022-01-28,1002,5,1,10005,75,2022-02-20,2022-02-17,2022-02-18,2022-02-18,2022-02-17,2022-02-17
"1891",4500001891,2023-02-24,1002,5,1,10005,72,2023-03-19,2023-03-23,2023-03-17,2023-03-21,2023-03-16,2023-03-20
"1892",4500001892,2023-12-31,1001,4,1,10004,77,2024-01-23,2024-01-19,2024-01-21,2024-01-21,2024-01-20,2024-01-20
"1893",4500001893,2024-07-26,1002,8,1,10008,82,2024-08-19,2024-08-16,2024-08-17,2024-08-17,2024-08-15,2024-08-15
"1894",4500001894,2024-02-05,1001,4,1,10004,77,2024-02-28,2024-02-26,2024-02-26,2024-02-26,2024-02-25,2024-02-25
"1895",4500001895,2024-11-22,1002,5,1,10005,91,2024-12-15,2024-12-12,2024-12-13,2024-12-13,2024-12-12,2024-12-12
"1896",4500001896,2024-07-07,1002,5,1,10005,83,2024-07-30,2024-07-29,2024-07-28,2024-07-28,2024-07-27,2024-07-27
"1897",4500001897,2023-08-30,1003,6,1,10006,73,2023-09-22,2023-09-19,2023-09-20,2023-09-20,2023-09-19,2023-09-19
"1898",4500001898,2024-03-05,1001,4,1,10004,75,2024-03-28,2024-03-26,2024-03-26,2024-03-26,2024-03-25,2024-03-25
"1899",4500001899,2023-11-19,1002,5,1,10005,77,2023-12-12,2023-12-07,2023-12-10,2023-12-10,2023-12-09,2023-12-09
"1900",4500001900,2024-09-05,1002,8,1,10008,80,2024-09-29,2024-09-25,2024-09-27,2024-09-27,2024-09-25,2024-09-25
"1901",4500001901,2024-12-01,1002,8,1,10008,72,2024-12-25,2024-12-20,2024-12-23,2024-12-23,2024-12-21,2024-12-21
"1902",4500001902,2024-06-05,1003,6,1,10006,83,2024-06-28,2024-06-27,2024-06-26,2024-06-26,2024-06-25,2024-06-25
"1903",4500001903,2024-11-02,1002,5,1,10005,78,2024-11-25,2024-12-06,2024-11-23,2024-12-04,2024-11-22,2024-12-03
"1904",4500001904,2022-10-27,1003,6,1,10006,82,2022-11-19,2022-11-18,2022-11-17,2022-11-17,2022-11-16,2022-11-16
"1905",4500001905,2024-03-21,1001,4,2,20004,71,2024-04-13,2024-04-12,2024-04-11,2024-04-11,2024-04-10,2024-04-10
"1906",4500001906,2024-02-16,1001,4,1,10004,89,2024-03-10,2024-03-08,2024-03-08,2024-03-08,2024-03-07,2024-03-07
"1907",4500001907,2024-07-03,1002,5,1,10005,90,2024-07-26,2024-07-23,2024-07-24,2024-07-24,2024-07-23,2024-07-23
"1908",4500001908,2023-06-27,1003,6,1,10006,81,2023-07-20,2023-07-18,2023-07-18,2023-07-18,2023-07-17,2023-07-17
"1909",4500001909,2023-08-24,1001,4,2,20004,79,2023-09-16,2023-09-19,2023-09-14,2023-09-17,2023-09-13,2023-09-16
"1910",4500001910,2024-03-19,1003,6,1,10006,81,2024-04-11,2024-04-08,2024-04-09,2024-04-09,2024-04-08,2024-04-08
"1911",4500001911,2023-08-24,1002,8,2,20008,85,2023-09-17,2023-09-21,2023-09-15,2023-09-19,2023-09-13,2023-09-17
"1912",4500001912,2022-11-26,1002,8,1,10008,84,2022-12-20,2022-12-15,2022-12-18,2022-12-18,2022-12-16,2022-12-16
"1913",4500001913,2024-02-05,1002,5,1,10005,83,2024-02-28,2024-02-27,2024-02-26,2024-02-26,2024-02-25,2024-02-25
"1914",4500001914,2024-04-15,1001,4,2,20004,68,2024-05-08,2024-05-08,2024-05-06,2024-05-06,2024-05-05,2024-05-05
"1915",4500001915,2022-04-06,1002,5,1,10005,74,2022-04-29,2022-04-27,2022-04-27,2022-04-27,2022-04-26,2022-04-26
"1916",4500001916,2024-08-15,1001,7,1,10007,84,2024-09-07,2024-09-06,2024-09-05,2024-09-05,2024-09-04,2024-09-04
"1917",4500001917,2023-04-24,1002,8,1,10008,78,2023-05-18,2023-05-15,2023-05-16,2023-05-16,2023-05-14,2023-05-14
"1918",4500001918,2023-03-22,1001,4,1,10004,74,2023-04-14,2023-04-14,2023-04-12,2023-04-12,2023-04-11,2023-04-11
"1919",4500001919,2023-11-10,1001,4,1,10004,68,2023-12-03,2023-12-03,2023-12-01,2023-12-01,2023-11-30,2023-11-30
"1920",4500001920,2024-10-09,1001,4,1,10004,77,2024-11-01,2024-11-11,2024-10-30,2024-11-09,2024-10-29,2024-11-08
"1921",4500001921,2024-02-04,1003,6,1,10006,80,2024-02-27,2024-02-22,2024-02-25,2024-02-25,2024-02-24,2024-02-24
"1922",4500001922,2024-04-06,1001,4,1,10004,76,2024-04-29,2024-05-10,2024-04-27,2024-05-08,2024-04-26,2024-05-07
"1923",4500001923,2024-06-07,1002,5,1,10005,78,2024-06-30,2024-07-08,2024-06-28,2024-07-06,2024-06-27,2024-07-05
"1924",4500001924,2023-01-17,1003,6,1,10006,77,2023-02-09,2023-02-17,2023-02-07,2023-02-15,2023-02-06,2023-02-14
"1925",4500001925,2023-12-11,1001,4,2,20004,74,2024-01-03,2023-12-29,2024-01-01,2024-01-01,2023-12-31,2023-12-31
"1926",4500001926,2024-04-04,1001,4,1,10004,83,2024-04-27,2024-04-24,2024-04-25,2024-04-25,2024-04-24,2024-04-24
"1927",4500001927,2023-11-19,1001,4,1,10004,73,2023-12-12,2023-12-13,2023-12-10,2023-12-11,2023-12-09,2023-12-10
"1928",4500001928,2024-08-31,1003,6,1,10006,76,2024-09-23,2024-09-20,2024-09-21,2024-09-21,2024-09-20,2024-09-20
"1929",4500001929,2024-07-30,1003,6,1,10006,77,2024-08-22,2024-08-20,2024-08-20,2024-08-20,2024-08-19,2024-08-19
"1930",4500001930,2024-03-24,1001,4,1,10004,71,2024-04-16,2024-04-11,2024-04-14,2024-04-14,2024-04-13,2024-04-13
"1931",4500001931,2022-11-26,1001,4,1,10004,82,2022-12-19,2022-12-15,2022-12-17,2022-12-17,2022-12-16,2022-12-16
"1932",4500001932,2024-09-11,1003,6,1,10006,76,2024-10-04,2024-10-03,2024-10-02,2024-10-02,2024-10-01,2024-10-01
"1933",4500001933,2022-12-27,1003,6,1,10006,79,2023-01-19,2023-01-17,2023-01-17,2023-01-17,2023-01-16,2023-01-16
"1934",4500001934,2023-06-11,1001,4,2,20004,88,2023-07-04,2023-07-04,2023-07-02,2023-07-02,2023-07-01,2023-07-01
"1935",4500001935,2022-06-25,1001,4,1,10004,83,2022-07-18,2022-07-18,2022-07-16,2022-07-16,2022-07-15,2022-07-15
"1936",4500001936,2023-07-22,1003,6,1,10006,69,2023-08-14,2023-08-11,2023-08-12,2023-08-12,2023-08-11,2023-08-11
"1937",4500001937,2024-11-29,1001,4,2,20004,79,2024-12-22,2024-12-20,2024-12-20,2024-12-20,2024-12-19,2024-12-19
"1938",4500001938,2024-02-27,1001,4,1,10004,80,2024-03-21,2024-03-21,2024-03-19,2024-03-19,2024-03-18,2024-03-18
"1939",4500001939,2024-05-10,1002,5,2,20005,86,2024-06-02,2024-06-12,2024-05-31,2024-06-10,2024-05-30,2024-06-09
"1940",4500001940,2022-01-28,1001,4,1,10004,83,2022-02-20,2022-02-16,2022-02-18,2022-02-18,2022-02-17,2022-02-17
"1941",4500001941,2024-01-27,1001,4,2,20004,81,2024-02-19,2024-02-15,2024-02-17,2024-02-17,2024-02-16,2024-02-16
